2023-07 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-07-01,25,145500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,34700.0,25400.0,18100.0,42900.0,14800.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,169,1134100,0.0,0,0,0,0.0,0.0,0.0,0.0,171400.0,98300.0,36500.0,72300.0,456600.0,167900.0,63900.0,5000.0,36100.0,20900.0,5200.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,182,1255000,0.0,0,0,0,0.0,0.0,0.0,0.0,201400.0,97100.0,35000.0,48100.0,453400.0,267500.0,78400.0,60100.0,7000.0,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,190,1398400,0.0,0,0,0,0.0,0.0,0.0,0.0,247200.0,236500.0,17000.0,55100.0,492900.0,239300.0,88300.0,22100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,191,1680000,0.0,0,0,0,0.0,0.0,0.0,0.0,208100.0,433000.0,24500.0,94200.0,514700.0,275700.0,37500.0,52100.0,7300.0,16000.0,7300.0,9600.0,0.0,0.0,0.0,0.0
2023-07-07,187,1404200,0.0,0,0,0,0.0,0.0,0.0,0.0,268200.0,208000.0,59500.0,60400.0,480100.0,307700.0,20300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,24,164400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,8200.0,32600.0,32000.0,29500.0,53800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,156,1062300,0.0,0,0,0,0.0,0.0,0.0,0.0,152400.0,81600.0,43900.0,52000.0,466600.0,164400.0,55700.0,32400.0,13300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,138,1017640,0.0,0,0,0,0.0,0.0,0.0,0.0,151600.0,102700.0,36100.0,61600.0,424240.0,171500.0,34700.0,21200.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,163,1305000,0.0,0,0,0,0.0,0.0,0.0,0.0,186900.0,184100.0,38900.0,27200.0,442400.0,181200.0,164500.0,30100.0,49700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,121,851900,0.0,0,0,0,0.0,0.0,0.0,0.0,146000.0,88300.0,57100.0,72100.0,311800.0,118900.0,19500.0,15600.0,8000.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,121,838300,0.0,0,0,0,0.0,0.0,0.0,0.0,173500.0,108400.0,80700.0,61300.0,220100.0,107500.0,26100.0,38800.0,14900.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15,12,98000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45500.0,4800.0,25800.0,0.0,21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,180,1085900,0.0,0,0,0,0.0,0.0,0.0,0.0,136200.0,110500.0,24300.0,35400.0,459800.0,180300.0,44100.0,41800.0,14000.0,39500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,146,991720,0.0,0,0,0,0.0,0.0,0.0,0.0,131000.0,137120.0,41800.0,75700.0,353600.0,195000.0,27100.0,18100.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,193,1291720,0.0,0,0,0,0.0,0.0,0.0,3500.0,172800.0,128200.0,10000.0,85020.0,525600.0,279200.0,24300.0,45800.0,17300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,193,1340120,0.0,0,0,0,0.0,0.0,0.0,5500.0,202500.0,137700.0,24600.0,75300.0,449200.0,262620.0,56400.0,19200.0,87500.0,19600.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,176,1194900,0.0,0,0,0,0.0,0.0,0.0,0.0,179700.0,182300.0,0.0,54000.0,513900.0,180700.0,40400.0,22600.0,21300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,13,81700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,33100.0,26300.0,17300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,169,1064550,0.0,0,0,0,0.0,0.0,0.0,0.0,177600.0,135750.0,28500.0,75600.0,430300.0,139500.0,16000.0,47200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,173,1206800,0.0,0,0,0,0.0,0.0,0.0,7500.0,180900.0,116600.0,31600.0,44600.0,528600.0,219900.0,29400.0,24500.0,23200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,168,1194900,0.0,0,0,0,0.0,0.0,0.0,7500.0,182900.0,115800.0,29800.0,116800.0,430900.0,191800.0,43900.0,43500.0,19700.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,187,1248820,0.0,0,0,0,0.0,0.0,0.0,18100.0,178520.0,140100.0,21100.0,35900.0,462500.0,245900.0,60100.0,54100.0,24200.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,158,1102000,0.0,0,0,0,0.0,0.0,0.0,0.0,195400.0,175600.0,9800.0,57700.0,407400.0,107900.0,97000.0,20000.0,12100.0,19100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,9,52300,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15100.0,4800.0,4800.0,7300.0,13000.0,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,151,1090700,0.0,0,0,0,0.0,0.0,0.0,4800.0,272300.0,102100.0,50500.0,77100.0,395200.0,111700.0,60400.0,2500.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,3595,25300870,0.0,0,0,0,0.0,0.0,0.0,46900.0,3916520.0,3119770.0,775100.0,1360020.0,9350840.0,4207120.0,1187800.0,720700.0,424900.0,165600.0,16000.0,9600.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
¸ÅÃâÇÕ°è³»¿ª,,,,°áÁ¦¼ö´Üº°,,,,,,,,,,,,,,,,,,,,,,
