2023-07 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-07-01,41,285500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27400.0,35400.0,96300.0,26700.0,19300.0,12900.0,16400.0,8700.0,24000.0,18400.0,0.0,0.0,0.0,0.0
2023-07-02,44,271200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3900.0,39100.0,9700.0,33600.0,37100.0,48000.0,60800.0,26400.0,0.0,12600.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,22,136400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,9000.0,10600.0,6800.0,16200.0,25900.0,22200.0,14400.0,3900.0,12900.0,14500.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,23,157400,0.0,0,0,0,0.0,0.0,0.0,0.0,9300.0,2900.0,24800.0,5800.0,5100.0,18400.0,23700.0,29200.0,6800.0,15200.0,0.0,16200.0,0.0,0.0,0.0,0.0
2023-07-06,19,129600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10700.0,2900.0,12500.0,33300.0,25900.0,10300.0,9000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,31,177100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,18700.0,6800.0,32000.0,26100.0,23400.0,11300.0,9700.0,17400.0,2900.0,5800.0,23000.0,0.0,0.0,0.0,0.0
2023-07-08,38,268300,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26700.0,40700.0,45600.0,12800.0,63100.0,24600.0,21600.0,18000.0,15200.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,30,209500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,51600.0,5800.0,32100.0,2900.0,32300.0,42400.0,23500.0,2900.0,10200.0,5800.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,18,111200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14200.0,20600.0,3900.0,32500.0,3900.0,2900.0,22300.0,10900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,22,130400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38600.0,12500.0,22500.0,26700.0,2900.0,11200.0,8000.0,5100.0,2900.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,25,230100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50900.0,28300.0,3900.0,13800.0,27800.0,34800.0,50100.0,17600.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,14,86200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11700.0,6600.0,9000.0,11600.0,6800.0,8700.0,2900.0,22100.0,3900.0,2900.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,16,127400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,2900.0,3900.0,7800.0,56900.0,5800.0,18600.0,9700.0,0.0,7000.0,0.0,0.0,0.0,0.0
2023-07-15,39,265000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22400.0,0.0,32200.0,70200.0,3900.0,46800.0,14800.0,25300.0,23700.0,25700.0,0.0,0.0,0.0,0.0
2023-07-16,29,210200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35700.0,0.0,11600.0,30600.0,36100.0,49500.0,35100.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,17,123000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,22800.0,17900.0,19900.0,20800.0,0.0,6800.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,25,198600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,9700.0,19700.0,15400.0,7900.0,15300.0,74000.0,26100.0,5100.0,25400.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,31,198100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,30200.0,23200.0,23600.0,29100.0,31400.0,12600.0,2900.0,17100.0,12800.0,0.0,15200.0,0.0,0.0,0.0,0.0
2023-07-21,23,137400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13600.0,37400.0,14800.0,12600.0,22200.0,16200.0,7700.0,7800.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,28,202700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23600.0,19900.0,11900.0,24400.0,29500.0,13600.0,31400.0,31700.0,16700.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,31,200000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,3400.0,14500.0,43800.0,13500.0,17900.0,59000.0,5100.0,6800.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,27,161500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,22400.0,41600.0,10100.0,19000.0,18500.0,8000.0,25200.0,2900.0,5800.0,0.0,0.0,0.0,0.0
2023-07-25,29,196100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5100.0,16000.0,8400.0,22300.0,31100.0,46400.0,5100.0,3900.0,0.0,18400.0,39400.0,0.0,0.0,0.0,0.0
2023-07-26,28,168400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14400.0,13500.0,14500.0,25300.0,9200.0,27600.0,25600.0,26400.0,9000.0,0.0,2900.0,0.0,0.0,0.0,0.0
2023-07-27,31,222200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3900.0,35600.0,46500.0,19700.0,30900.0,26900.0,22700.0,22700.0,0.0,13300.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,22,155100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14600.0,2900.0,17400.0,48200.0,26800.0,8000.0,8700.0,18200.0,4500.0,0.0,5800.0,0.0,0.0,0.0,0.0
2023-07-29,35,220400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,18100.0,23000.0,55000.0,22100.0,27100.0,19000.0,5800.0,18800.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,39,250200,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32300.0,45700.0,39300.0,35100.0,19600.0,37300.0,10200.0,27800.0,2900.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,28,183500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6800.0,36600.0,10700.0,23300.0,19100.0,30400.0,5100.0,27500.0,5100.0,18900.0,0.0,0.0,0.0,0.0,0.0
Total,805,5412700,0.0,0,0,0,0.0,0.0,0.0,0.0,9300.0,295500.0,650700.0,482800.0,736300.0,755700.0,737200.0,608800.0,485900.0,296600.0,194500.0,159400.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
¸ÅÃâÇÕ°è³»¿ª,,,,°áÁ¦¼ö´Üº°,,,,,,,,,,,,,,,,,,,,,,
ÃÑÇÕ°è,805,"5,415,200",,Ä«µå,603,"4,019,000",,,,,,,,,,,,,,,,,,,,
Æ÷ÀÎÆ®»ç¿ë,1,"2,500",,»ï¼ºÆäÀÌ,190,"1,296,100",,,,,,,,,,,,,,,,,,,,
ÇÒÀÎ, , ,,°£Æí°áÁ¦,12,"97,600",,,,,,,,,,,,,,,,,,,,
ÃÑ¸ÅÃâ, ,"5,412,700",,Çö±Ý, , ,,,,,,,,,,,,,,,,,,,,
,,,,¹«·á, , ,,,,,,,,,,,,,,,,,,,,
