2023-06 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-06-01,31,177100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22300.0,12900.0,2900.0,48900.0,27100.0,26300.0,11200.0,21600.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,26,193000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,41800.0,45000.0,23300.0,27700.0,9900.0,8000.0,0.0,21600.0,10200.0,5500.0,0.0,0.0,0.0,0.0,0.0
2023-06-03,36,239600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3900.0,21300.0,24700.0,28800.0,46900.0,26800.0,55200.0,16200.0,15800.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,36,264600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11300.0,38100.0,48300.0,35400.0,52300.0,32900.0,24300.0,9000.0,13000.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,43,307800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24400.0,81200.0,30400.0,39200.0,17600.0,44100.0,15900.0,27900.0,27100.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,25,176500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15500.0,14800.0,42300.0,34800.0,0.0,18400.0,18800.0,9800.0,10200.0,11900.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,20,146700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11700.0,5800.0,23600.0,22800.0,29600.0,25100.0,15200.0,0.0,5100.0,0.0,7800.0,0.0,0.0,0.0,0.0
2023-06-09,33,196800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,17100.0,41200.0,17100.0,2900.0,30000.0,0.0,18700.0,21700.0,29100.0,14100.0,4900.0,0.0,0.0,0.0,0.0
2023-06-10,47,305000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62200.0,33000.0,66900.0,66200.0,45800.0,11600.0,2900.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,44,329800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,59500.0,58000.0,32900.0,46500.0,2900.0,9000.0,60700.0,25900.0,19700.0,14700.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,25,153700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,16500.0,27200.0,10300.0,19300.0,12700.0,13600.0,12300.0,41800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,35,232400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,20100.0,21800.0,18800.0,46200.0,53200.0,19600.0,39700.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,20,137500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11600.0,11800.0,5800.0,30200.0,15200.0,23200.0,12300.0,0.0,14500.0,0.0,12900.0,0.0,0.0,0.0,0.0
2023-06-15,31,275900,0.0,0,0,0,0.0,0.0,0.0,0.0,2900.0,2900.0,15600.0,22600.0,50800.0,91000.0,22700.0,6000.0,43200.0,18200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,25,174000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,5100.0,45400.0,38200.0,8300.0,7700.0,27000.0,0.0,14900.0,2900.0,0.0,0.0,0.0,0.0
2023-06-17,44,302700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59400.0,22300.0,25200.0,67100.0,42100.0,39100.0,22500.0,18600.0,6400.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,38,292100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49600.0,45600.0,42400.0,37100.0,34700.0,24400.0,44100.0,14200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
