2023-02 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-02-01,37,277000,0.0,0,0,0,0.0,0.0,0.0,0.0,8400.0,0.0,10500.0,36300.0,41600.0,82500.0,30600.0,28500.0,15100.0,23500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,33,221900,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,24300.0,10800.0,19400.0,39500.0,23300.0,7300.0,43600.0,26700.0,4500.0,13500.0,9000.0,0.0,0.0,0.0,0.0
2023-02-03,43,240800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,16300.0,33800.0,33300.0,26100.0,22600.0,49000.0,45200.0,2500.0,9500.0,0.0,2500.0,0.0,0.0,0.0,0.0
2023-02-04,57,394800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40100.0,42800.0,59600.0,46800.0,67400.0,67100.0,25700.0,9600.0,35700.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,39,228800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2900.0,2900.0,26800.0,21400.0,47900.0,43500.0,24400.0,21300.0,31900.0,5800.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,31,197100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,26500.0,29100.0,22500.0,18400.0,26000.0,24800.0,19100.0,27800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,34,227600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14000.0,23500.0,7700.0,52700.0,22100.0,17300.0,5800.0,44100.0,11300.0,15300.0,13800.0,0.0,0.0,0.0,0.0
2023-02-09,36,250500,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,25900.0,13100.0,0.0,32700.0,75400.0,17700.0,20100.0,33200.0,11800.0,14200.0,1500.0,4900.0,0.0,0.0,0.0
