2023-03 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-03-01,35,237000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6000.0,11000.0,8100.0,43000.0,15500.0,63400.0,17600.0,37300.0,16600.0,18500.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,40,274100,0.0,0,0,0,0.0,0.0,0.0,3000.0,8100.0,18200.0,19000.0,28000.0,39400.0,7000.0,29600.0,41300.0,36700.0,11000.0,32800.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,42,251600,0.0,0,0,0,0.0,0.0,0.0,4000.0,10000.0,22300.0,4000.0,19300.0,23600.0,50400.0,12000.0,5100.0,46300.0,28000.0,26600.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,61,432000,0.0,0,0,0,0.0,0.0,0.0,0.0,9000.0,23600.0,13000.0,35500.0,52700.0,28000.0,79300.0,64700.0,50800.0,45800.0,22600.0,7000.0,0.0,0.0,0.0,0.0
2023-03-05,46,296400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35300.0,27400.0,45400.0,54200.0,35500.0,49100.0,4500.0,20000.0,19900.0,5100.0,0.0,0.0,0.0,0.0
2023-03-06,41,255500,0.0,0,0,0,0.0,0.0,0.0,4000.0,25800.0,7000.0,8500.0,12100.0,36200.0,8100.0,58400.0,58700.0,20700.0,3000.0,10000.0,3000.0,0.0,0.0,0.0,0.0
2023-03-07,42,274200,0.0,0,0,0,0.0,0.0,0.0,0.0,26500.0,10100.0,16000.0,14000.0,37000.0,25900.0,33000.0,35100.0,40100.0,23200.0,7800.0,5500.0,0.0,0.0,0.0,0.0
2023-03-08,50,385400,0.0,0,0,0,0.0,0.0,0.0,11500.0,29500.0,12100.0,79700.0,31500.0,66600.0,21100.0,33300.0,25400.0,30600.0,17000.0,27100.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,37,236000,0.0,0,0,0,0.0,0.0,0.0,0.0,21200.0,50900.0,16000.0,9100.0,27700.0,21300.0,32900.0,4000.0,21300.0,16500.0,15100.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,49,358400,0.0,0,0,0,0.0,0.0,0.0,3000.0,11300.0,64500.0,3000.0,18000.0,29000.0,44300.0,44000.0,69500.0,29500.0,39300.0,3000.0,0.0,0.0,0.0,0.0,0.0
2023-03-11,51,324500,0.0,0,0,0,0.0,0.0,0.0,0.0,24100.0,15600.0,40300.0,41700.0,36500.0,30000.0,59700.0,18100.0,6200.0,25000.0,27300.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,34,222800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19100.0,24000.0,47300.0,27100.0,38200.0,22300.0,18600.0,15400.0,10800.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,39,221000,0.0,0,0,0,0.0,0.0,0.0,4000.0,6000.0,24100.0,19000.0,11300.0,47000.0,24600.0,25800.0,20800.0,23100.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,38,257800,0.0,0,0,0,0.0,0.0,0.0,8000.0,55600.0,36500.0,28500.0,18000.0,33200.0,15500.0,27100.0,22100.0,4800.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,50,368700,0.0,0,0,0,0.0,0.0,0.0,0.0,20600.0,55000.0,20400.0,52100.0,53500.0,45300.0,42100.0,30400.0,33700.0,15600.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,35,223800,0.0,0,0,0,0.0,0.0,0.0,0.0,27800.0,16800.0,3000.0,22700.0,49200.0,32600.0,28700.0,21500.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,32,227500,0.0,0,0,0,0.0,0.0,0.0,0.0,11100.0,22200.0,21700.0,32500.0,32800.0,63200.0,18300.0,14700.0,0.0,8000.0,3000.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,52,317300,0.0,0,0,0,0.0,0.0,0.0,0.0,13600.0,26000.0,24900.0,17000.0,88300.0,46600.0,44300.0,39100.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,54,466539,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76700.0,81800.0,28500.0,86500.0,58900.0,91139.0,40000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
