2023-05 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-05-01,66,421100,0.0,0,0,0,0.0,0.0,0.0,0.0,6000.0,51600.0,18500.0,23600.0,56400.0,79500.0,45500.0,92600.0,47400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,52,344000,0.0,0,0,0,0.0,0.0,0.0,6000.0,16000.0,45800.0,17600.0,10600.0,67200.0,52600.0,20800.0,32100.0,51500.0,23800.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,51,290700,0.0,0,0,0,0.0,0.0,0.0,0.0,14000.0,15100.0,23000.0,53300.0,66100.0,29100.0,44300.0,21200.0,16100.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,43,319000,0.0,0,0,0,0.0,0.0,0.0,22000.0,13000.0,35600.0,19500.0,18100.0,45400.0,44000.0,44200.0,43700.0,8000.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,33,190600,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,24100.0,53200.0,18600.0,22100.0,24100.0,16000.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06,38,215100,0.0,0,0,0,0.0,0.0,0.0,0.0,3000.0,8000.0,26600.0,36700.0,19900.0,45200.0,21300.0,23800.0,22600.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,33,234100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38100.0,32600.0,44100.0,71800.0,35400.0,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,45,291700,0.0,0,0,0,0.0,0.0,0.0,3000.0,31600.0,23400.0,27000.0,5100.0,30100.0,56000.0,22600.0,43600.0,49300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,44,350900,0.0,0,0,0,0.0,0.0,0.0,20000.0,11600.0,56300.0,30200.0,21100.0,72400.0,40400.0,30800.0,52000.0,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,47,283000,0.0,0,0,0,0.0,0.0,0.0,7000.0,20200.0,14000.0,17000.0,24600.0,67100.0,45100.0,36000.0,32700.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,44,291400,0.0,0,0,0,0.0,0.0,0.0,6200.0,11100.0,36000.0,10000.0,28000.0,66400.0,54300.0,28300.0,9200.0,41900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,48,352200,0.0,0,0,0,0.0,0.0,0.0,9500.0,14300.0,31200.0,17500.0,24000.0,35300.0,45800.0,96500.0,22500.0,51600.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,63,320600,0.0,0,0,0,0.0,0.0,0.0,17500.0,13000.0,36100.0,42000.0,30600.0,50600.0,28000.0,58000.0,13100.0,28700.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,54,397300,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,35500.0,41600.0,74600.0,75000.0,111300.0,41300.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,54,354300,0.0,0,0,0,0.0,0.0,0.0,3000.0,16000.0,34100.0,6000.0,69100.0,61200.0,31200.0,39500.0,47300.0,43900.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,50,309700,0.0,0,0,0,0.0,0.0,0.0,0.0,23300.0,34200.0,7000.0,10000.0,27300.0,42700.0,53200.0,63400.0,48600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,51,323700,0.0,0,0,0,0.0,0.0,0.0,10000.0,14900.0,68800.0,25900.0,11000.0,57400.0,31200.0,19000.0,35900.0,31500.0,18100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,37,283000,0.0,0,0,0,0.0,0.0,0.0,0.0,35200.0,12500.0,31500.0,28700.0,70000.0,29400.0,9000.0,23800.0,6000.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,40,327100,0.0,0,0,0,0.0,0.0,0.0,0.0,23500.0,30900.0,13500.0,9300.0,120600.0,76600.0,14000.0,14200.0,15500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,60,381800,0.0,0,0,0,0.0,0.0,0.0,0.0,13000.0,53200.0,39800.0,35100.0,68700.0,35800.0,51500.0,69600.0,15100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
