ds,y,count
2023-11-10,"292,043",172
2023-11-11,"292,400",134
2023-11-12,"217,627",71
2023-11-13,"207,810",123
2023-11-14,"224,100",148
2023-11-15,"226,566",123
2023-11-16,"241,300",130
2023-11-17,"256,504",157
