ds,y,count
2023-12-01,351400 ,39
2023-12-02,0 ,0
2023-12-03,0 ,0
2023-12-04,369500 ,38
2023-12-05,516400 ,42
2023-12-06,318700 ,40
2023-12-07,481600 ,46
2023-12-08,408300 ,49
2023-12-09,0 ,0
2023-12-10,0 ,0
2023-12-11,274500 ,34
2023-12-12,432100 ,41
2023-12-13,505780 ,48
2023-12-14,335700 ,41
2023-12-15,205400 ,25
