2023-08 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-08-01,118,865425,0,0,0,0,0,0,0,0,43096,45300,36600,98200,392879,69400,22900,20950,4800,14300,5700,13400,94400,3500,0,0
2023-08-02,105,775100,0,0,0,0,0,0,0,5000,45534,29266,71400,77500,352900,97700,8500,24900,12500,0,15800,28100,6000,0,0,0
2023-08-03,113,864300,0,0,0,0,0,0,0,2500,78700,35000,40400,59100,462900,60700,29700,5300,24400,13900,2500,32100,17100,0,0,0
2023-08-04,134,987160,0,0,0,0,0,0,0,7500,34760,54800,29600,106300,324900,197100,66600,12100,48800,36600,41000,21100,6000,0,0,0
2023-08-05,25,118800,0,0,0,0,0,0,0,0,0,0,8500,36800,11300,27000,12600,22600,0,0,0,0,0,0,0,0
2023-08-06,43,281200,0,0,0,0,0,0,0,0,0,0,33600,50800,54800,75700,38000,12500,15800,0,0,0,0,0,0,0
2023-08-07,101,622575,0,0,0,0,0,0,0,2500,32800,55600,32000,29200,302600,46500,38075,14500,5400,24900,10700,2500,25300,0,0,0
2023-08-08,119,884310,0,0,0,0,0,0,0,17500,32800,77200,16500,17300,430600,164000,20700,18610,4800,0,17300,13800,53200,0,0,0
2023-08-09,120,884085,0,0,0,0,0,0,0,22800,53900,78300,12800,75385,405600,119400,15100,35700,8500,5300,7800,33400,10100,0,0,0
2023-08-10,71,530400,0,0,0,0,0,0,0,0,56500,49700,43700,57400,155100,36100,20000,52800,0,14200,16100,18500,10300,0,0,0
2023-08-11,82,558980,0,0,0,0,0,0,0,2500,17000,24900,12500,16800,172000,92700,44500,9500,55500,22600,46600,19780,18600,3500,0,0
2023-08-12,22,159200,0,0,0,0,0,0,0,0,0,0,24400,7500,35200,34000,15600,7300,0,35200,0,0,0,0,0,0
2023-08-13,52,413000,0,0,0,0,0,0,0,0,0,0,37500,69800,88000,64500,78000,21200,44200,9800,0,0,0,0,0,0
2023-08-14,136,870048,0,0,0,0,0,0,0,19700,101000,42980,36800,114300,285600,130100,45100,24500,19200,6000,23100,18168,3500,0,0,0
2023-08-15,22,126345,0,0,0,0,0,0,0,0,0,0,8000,10845,13800,32300,28200,28200,5000,0,0,0,0,0,0,0
2023-08-16,112,893400,0,0,0,0,0,0,0,7000,18000,23800,36800,54200,456000,89700,78900,31600,35300,17100,2500,10300,15300,16900,0,0
2023-08-17,110,794600,0,0,0,0,0,0,0,7500,27000,46300,23800,36400,470300,55600,4000,65700,31400,7500,9100,10000,0,0,0,0
2023-08-18,139,1079466,0,0,0,0,0,0,0,2500,44000,53200,34700,97200,484000,121300,35700,52500,22100,0,0,48800,52300,31166,0,0
2023-08-19,31,168000,0,0,0,0,0,0,0,0,0,0,19900,10000,37300,44500,28400,12100,2500,10800,2500,0,0,0,0,0
2023-08-20,57,413150,0,0,0,0,0,0,0,0,0,0,81050,58100,61600,100400,32300,42000,37700,0,0,0,0,0,0,0
2023-08-21,145,1015100,0,0,0,0,0,0,0,11000,41000,31300,33400,86700,513500,119800,42500,25500,28000,30700,5800,13400,32500,0,0,0
2023-08-22,119,854368,0,0,0,0,0,0,0,21300,63500,45200,29100,110900,459168,47800,27300,7300,21000,2500,8300,11000,0,0,0,0
2023-08-23,85,501200,0,0,0,0,0,0,0,9500,42900,84000,11800,63300,129300,72200,16600,15000,34500,9800,7300,5000,0,0,0,0
2023-08-24,136,1039100,0,0,0,0,0,0,0,7000,71000,27800,29500,89500,500500,83400,40800,63100,99000,0,5300,8500,13700,0,0,0
2023-08-25,138,1254353,0,0,0,0,0,0,0,17500,145200,101600,16800,84100,575553,161000,44400,43400,24100,12300,9800,2500,16100,0,0,0
2023-08-26,36,278600,0,0,0,0,0,0,0,0,0,0,2500,19000,47200,27700,23800,0,145300,13100,0,0,0,0,0,0
2023-08-27,52,330800,0,0,0,0,0,0,0,0,0,0,24300,28800,87000,74100,51900,18400,43800,2500,0,0,0,0,0,0
2023-08-28,86,577300,0,0,0,0,0,0,0,2500,30800,14300,15000,16400,332600,80700,16600,6000,13100,11200,5700,9800,22600,0,0,0
2023-08-29,92,651600,0,0,0,0,0,0,0,8300,34300,56500,5000,14300,207700,134000,38600,16600,48600,7300,27400,36900,16100,0,0,0
2023-08-30,125,928559,0,0,0,0,0,0,0,10800,41100,18460,28600,78800,472099,123900,27100,12500,7500,2500,38300,33600,33300,0,0,0
2023-08-31,130,1112900,0,0,0,0,0,0,0,13300,32500,65100,77400,114600,457300,171300,25200,32000,4100,61500,12000,46600,0,0,0,0
Total,2856,20833424,0,0,0,0,0,0,0,198200,1087390,1060606,913950,1789530,8779299,2754600,1017675,754360,846900,371600,320600,437248,446400,55066,0,0
