2023-07 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-07-01,26,135800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11700.0,3800.0,25100.0,8400.0,24200.0,25200.0,20500.0,5600.0,11300.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,18,138700,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,68300.0,8400.0,33900.0,0.0,0.0,7900.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,198,1433300,0.0,0,0,0,0.0,0.0,0.0,56800.0,90500.0,132500.0,77400.0,90900.0,517900.0,192800.0,97400.0,85600.0,48300.0,15200.0,10700.0,14500.0,2800.0,0.0,0.0,0.0
2023-07-04,166,1145425,0.0,0,0,0,0.0,0.0,0.0,34800.0,128900.0,112200.0,72300.0,121300.0,330425.0,214300.0,64500.0,8900.0,0.0,5600.0,25200.0,0.0,27000.0,0.0,0.0,0.0
2023-07-05,194,1423130,0.0,0,0,0,0.0,0.0,0.0,29600.0,152100.0,122800.0,81900.0,142700.0,502255.0,176400.0,46800.0,111700.0,46175.0,1300.0,0.0,9400.0,0.0,0.0,0.0,0.0
2023-07-06,204,1455395,0.0,0,0,0,0.0,0.0,0.0,27360.0,111400.0,188700.0,100280.0,80100.0,546315.0,162900.0,101140.0,80000.0,25400.0,12200.0,3300.0,2800.0,13500.0,0.0,0.0,0.0
2023-07-07,169,1227525,0.0,0,0,0,0.0,0.0,2800.0,28500.0,62630.0,79900.0,125000.0,88300.0,389000.0,143300.0,95400.0,23090.0,112600.0,27600.0,15505.0,22500.0,11400.0,0.0,0.0,0.0
2023-07-08,20,108900,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,6100.0,43000.0,8400.0,2800.0,8300.0,31900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,24,152010,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13200.0,15000.0,2800.0,8400.0,14310.0,23500.0,15500.0,41500.0,17800.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,179,1315065,0.0,0,0,0,0.0,0.0,0.0,24500.0,137000.0,85705.0,78200.0,119600.0,464360.0,144400.0,71700.0,64600.0,19100.0,13500.0,33000.0,56600.0,2800.0,0.0,0.0,0.0
2023-07-11,140,1149105,0.0,0,0,0,0.0,0.0,4300.0,31800.0,107800.0,56900.0,74200.0,117700.0,462160.0,100070.0,93200.0,62375.0,2800.0,16800.0,3500.0,15500.0,0.0,0.0,0.0,0.0
2023-07-12,189,1371445,0.0,0,0,0,0.0,0.0,5600.0,40200.0,175815.0,134370.0,95500.0,104080.0,416755.0,172925.0,80400.0,66900.0,34300.0,9400.0,24600.0,7800.0,2800.0,0.0,0.0,0.0
2023-07-13,142,966840,0.0,0,0,0,0.0,0.0,5600.0,30500.0,201585.0,108500.0,73400.0,55020.0,271900.0,114200.0,54700.0,9700.0,0.0,0.0,18400.0,23335.0,0.0,0.0,0.0,0.0
2023-07-14,131,968640,0.0,0,0,0,0.0,0.0,0.0,42720.0,100200.0,80100.0,113760.0,105900.0,250760.0,118200.0,37400.0,45900.0,21900.0,9000.0,8400.0,31600.0,2800.0,0.0,0.0,0.0
2023-07-15,19,111300,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,16800.0,12200.0,0.0,5100.0,43200.0,11900.0,16500.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,18,104400,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25300.0,8400.0,14700.0,7300.0,33700.0,0.0,8400.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,178,1384835,0.0,0,0,0,0.0,0.0,0.0,39300.0,87500.0,231800.0,55000.0,142000.0,465495.0,159100.0,52500.0,69840.0,54200.0,16900.0,8400.0,2800.0,0.0,0.0,0.0,0.0
2023-07-18,145,1085590,0.0,0,0,0,0.0,0.0,0.0,29300.0,66600.0,122500.0,78800.0,61900.0,347590.0,85200.0,45900.0,142900.0,46200.0,3800.0,15500.0,39400.0,0.0,0.0,0.0,0.0
