2023-06 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0.0,1,2,3,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2023-06-01,172,1355670,0.0,0,0,0,0.0,0.0,5600.0,25200.0,128600.0,155400.0,41600.0,38100.0,548300.0,150800.0,84470.0,92600.0,44100.0,4500.0,9400.0,27000.0,0.0,0.0,0.0,0.0
2023-06-02,180,1296140,0.0,0,0,0,0.0,0.0,2800.0,31000.0,113540.0,128300.0,103500.0,75300.0,548500.0,145500.0,70300.0,44300.0,8400.0,0.0,13500.0,5600.0,5600.0,0.0,0.0,0.0
2023-06-03,15,94100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,5600.0,33400.0,14000.0,2800.0,12400.0,3800.0,13700.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,19,80100,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,0.0,14000.0,12700.0,19100.0,16800.0,2500.0,3800.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,116,825570,0.0,0,0,0,0.0,0.0,0.0,26700.0,85000.0,65600.0,47400.0,51600.0,275100.0,93770.0,37400.0,30100.0,0.0,2900.0,16300.0,53700.0,40000.0,0.0,0.0,0.0
2023-06-06,20,111900,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,10700.0,25300.0,11200.0,25200.0,15800.0,7900.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,179,1273810,0.0,0,0,0,0.0,0.0,0.0,26700.0,106000.0,129600.0,31300.0,68300.0,427010.0,174500.0,53300.0,91600.0,56900.0,7300.0,42300.0,38000.0,21000.0,0.0,0.0,0.0
2023-06-08,202,1583110,0.0,0,0,0,0.0,0.0,0.0,24100.0,112900.0,183310.0,62500.0,169900.0,467200.0,259700.0,57900.0,80200.0,60700.0,33100.0,17800.0,51000.0,2800.0,0.0,0.0,0.0
2023-06-09,165,1202750,0.0,0,0,0,0.0,0.0,5600.0,25000.0,79800.0,123400.0,60300.0,64400.0,437000.0,236050.0,27700.0,74200.0,8500.0,19200.0,5600.0,6100.0,29900.0,0.0,0.0,0.0
2023-06-10,12,62000,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,13500.0,22900.0,8400.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,20,120800,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,6600.0,47100.0,15500.0,11700.0,11200.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,189,1413610,0.0,0,0,0,0.0,0.0,6600.0,23040.0,113180.0,136300.0,79000.0,125200.0,424790.0,234800.0,24700.0,87400.0,66400.0,9400.0,19100.0,13200.0,50500.0,0.0,0.0,0.0
