ds,y,count
2023-12-01,"826,260",100
2023-12-02,0,0
2023-12-03,0,0
2023-12-04,"1,084,760",155
2023-12-05,"1,155,090",153
2023-12-06,"1,016,990",137
2023-12-07,"1,161,915",152
2023-12-08,"889,260",117
2023-12-09,0,0
2023-12-10,0,0
2023-12-11,"865,900",113
2023-12-12,"1,088,715",152
2023-12-13,"875,935",124
2023-12-14,"1,067,190",145
2023-12-15,"645,250",88
