2023-05 ¸ÅÃâ (Å°¿À½ºÅ©),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Date,Count,Sum,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13,34,265200,0,0,0,0,0,0,0,0,0,3300,2800,5600,2800,68800,83700,67800,0,30400,0,0,0,0,0,0
2023-05-14,22,156900,0,0,0,0,0,0,0,0,0,0,5100,2800,23000,10700,19100,24100,40000,24200,7900,0,0,0,0,0
2023-05-15,248,2123400,0,0,0,0,0,0,0,23900,144500,210700,146400,203400,665800,276400,203000,141100,24400,37300,35300,2800,8400,0,0,0
2023-05-16,226,1962600,0,0,0,0,0,0,3800,30200,138100,192600,109300,201200,748200,233000,46800,127500,38900,12900,18700,30600,30800,0,0,0
2023-05-17,262,2394800,0,0,0,0,0,0,0,37400,192500,276000,141100,177700,650400,358000,105300,255300,78900,11200,52000,59000,0,0,0,0
2023-05-18,208,1758995,0,0,0,0,0,0,0,42100,90900,251195,90500,114100,658200,233200,53400,83200,42200,24600,22600,43200,9600,0,0,0
2023-05-19,209,1707500,0,0,0,0,0,0,0,47400,133800,193400,132500,98300,517800,154500,114100,106500,79200,28700,18400,49900,33000,0,0,0
2023-05-20,29,158900,0,0,0,0,0,0,0,0,0,0,0,3800,35400,29500,40900,20300,8400,17800,2800,0,0,0,0,0
2023-05-21,24,147300,0,0,0,0,0,0,0,0,0,0,2800,22400,0,23700,21100,8400,53200,15700,0,0,0,0,0,0
2023-05-22,212,1666060,0,0,0,0,0,0,3800,31500,72060,187600,140700,109900,563900,112200,125400,121900,32100,68700,65100,21100,10100,0,0,0
2023-05-23,210,1872190,0,0,0,0,0,0,0,31800,132200,273900,109300,103000,620600,262900,73090,197200,20700,2800,15700,18900,10100,0,0,0
2023-05-24,211,1657200,0,0,0,0,0,0,3800,19600,97800,218800,87900,141800,535500,224000,89600,117000,5600,22500,24400,18800,50100,0,0,0
2023-05-25,212,1667900,0,0,0,0,0,0,2800,39400,147700,90100,104400,142500,519700,258700,97300,87100,69100,4500,50200,43500,10900,0,0,0
2023-05-26,187,1428395,0,0,0,0,0,0,2800,23000,97000,130200,109100,153400,461100,200100,33200,112100,8100,23495,27400,29300,18100,0,0,0
2023-05-27,17,124100,0,0,0,0,0,0,0,0,0,0,0,9400,17300,0,51500,2800,27500,5500,10100,0,0,0,0,0
2023-05-28,19,133800,0,0,0,0,0,0,0,0,0,0,0,7600,19100,61800,19600,10700,11200,0,3800,0,0,0,0,0
2023-05-29,24,135800,0,0,0,0,0,0,0,0,0,0,5600,2800,23000,60200,5600,0,26400,6600,5600,0,0,0,0,0
2023-05-30,199,1489200,0,0,0,0,0,0,3800,23400,100700,152200,76800,165900,515800,158800,151500,75000,25400,0,13500,26400,0,0,0,0
2023-05-31,208,1622300,0,0,0,0,0,0,0,26700,176500,142200,82000,85600,490600,246600,87200,104600,24900,0,51200,68900,35300,0,0,0
Total,2761,22472540,0,0,0,0,0,0,20800,376400,1523760,2322195,1346300,1751200,7068200,2973100,1421390,1662600,616200,336895,424700,412400,216400,0,0,0
